Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,PromptMode,LevelMode
83962,56180,CrossOpenOnly,10,failure,insight,incorrect,,
56180,85862,CrossOpenOnly,11,failure,insight,correct,,
85862,22377,CrossOpenOnly,12,failure,unknown-incorrect,incorrect,,
22377,56180,CrossOpenOnly,13,failure,insight,incorrect,,
56180,85862,CrossOpenOnly,14,failure,insight,correct,,
85862,56180,CrossOpenOnly,15,failure,insight,incorrect,,
56180,96902,CrossOpenOnly,16,failure,,,,
26171,30788,CrossOpenOnly,0,failure,unknown-correct,correct,,
30788,56287,CrossOpenOnly,1,failure,unknown-incorrect,incorrect,,
56287,74261,CrossOpenOnly,2,failure,insight,correct,,
74261,74261,CrossOpenOnly,3,failure,insight,incorrect,,
74261,74261,CrossOpenOnly,4,failure,insight,correct,,
74261,74261,CrossOpenOnly,5,failure,insight,incorrect,,
74261,74261,CrossOpenOnly,6,failure,insight,correct,,
74261,25337,CrossOpenOnly,7,failure,unknown-incorrect,incorrect,,
25337,74261,CrossOpenOnly,8,failure,insight,correct,,
74261,74261,CrossOpenOnly,9,failure,insight,correct,,
74261,74261,CrossOpenOnly,10,failure,insight,correct,,
74261,74261,CrossOpenOnly,11,failure,insight,correct,,
74261,14223,CrossOpenOnly,12,failure,unknown-correct,correct,,
14223,69433,CrossOpenOnly,13,failure,insight,correct,,
69433,57625,CrossOpenOnly,14,failure,insight,correct,,
57625,74261,CrossOpenOnly,15,failure,insight,correct,,
74261,70350,CrossOpenOnly,16,failure,,,,
65283,88948,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
88948,65213,CrossOpenOnly,1,failure,insight,correct,,
65213,65213,CrossOpenOnly,2,failure,insight,incorrect,,
65213,65213,CrossOpenOnly,3,failure,insight,correct,,
65213,65213,CrossOpenOnly,4,failure,insight,incorrect,,
65213,65213,CrossOpenOnly,5,failure,insight,correct,,
65213,65213,CrossOpenOnly,6,failure,insight,correct,,
65213,31148,CrossOpenOnly,7,failure,unknown-correct,correct,,
31148,64487,CrossOpenOnly,8,failure,unknown-correct,correct,,
64487,13842,CrossOpenOnly,9,failure,insight,incorrect,,
13842,65213,CrossOpenOnly,10,failure,insight,correct,,
65213,65213,CrossOpenOnly,11,failure,insight,correct,,
65213,24227,CrossOpenOnly,12,failure,unknown-incorrect,incorrect,,
24227,13842,CrossOpenOnly,13,failure,insight,incorrect,,
13842,65213,CrossOpenOnly,14,failure,insight,incorrect,,
65213,13842,CrossOpenOnly,15,failure,insight,incorrect,,
13842,60215,CrossOpenOnly,16,failure,,,,
58020,24008,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
24008,74530,CrossOpenOnly,1,failure,insight,correct,,
74530,27485,CrossOpenOnly,2,failure,unknown-incorrect,incorrect,,
27485,81488,CrossOpenOnly,3,failure,insight,incorrect,,
81488,81488,CrossOpenOnly,4,failure,insight,correct,,
81488,81488,CrossOpenOnly,5,failure,insight,correct,,
81488,81488,CrossOpenOnly,6,failure,insight,correct,,
81488,74530,CrossOpenOnly,7,failure,insight,correct,,
74530,49298,CrossOpenOnly,8,failure,unknown-correct,correct,,
49298,81488,CrossOpenOnly,9,failure,insight,correct,,
81488,81488,CrossOpenOnly,10,failure,insight,correct,,
81488,81488,CrossOpenOnly,11,failure,insight,correct,,
81488,39038,CrossOpenOnly,12,failure,unknown-correct,correct,,
39038,14076,CrossOpenOnly,13,failure,insight,correct,,
14076,81488,CrossOpenOnly,14,failure,insight,correct,,
81488,14076,CrossOpenOnly,15,failure,insight,incorrect,,
14076,22744,CrossOpenOnly,16,failure,,,,
67443,18197,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
18197,99957,CrossOpenOnly,1,failure,insight,correct,,
99957,80294,CrossOpenOnly,2,failure,unknown-incorrect,incorrect,,
80294,43163,CrossOpenOnly,3,failure,unknown-correct,correct,,
43163,32097,CrossOpenOnly,4,failure,unknown-correct,correct,,
32097,28039,CrossOpenOnly,5,failure,insight,incorrect,,
28039,83554,CrossOpenOnly,6,failure,insight,correct,,
83554,83554,CrossOpenOnly,7,failure,insight,correct,,
83554,83554,CrossOpenOnly,8,failure,insight,incorrect,,
83554,83087,CrossOpenOnly,9,failure,insight,incorrect,,
83087,83554,CrossOpenOnly,10,failure,insight,correct,,
83554,83554,CrossOpenOnly,11,failure,insight,correct,,
83554,35578,CrossOpenOnly,12,failure,unknown-incorrect,incorrect,,
35578,83087,CrossOpenOnly,13,failure,insight,incorrect,,
83087,83087,CrossOpenOnly,14,failure,insight,incorrect,,
83087,83554,CrossOpenOnly,15,failure,insight,correct,,
83554,39065,CrossOpenOnly,16,failure,,,,
24794,69649,CrossOpenOnly,0,failure,unknown-correct,correct,,
69649,67570,CrossOpenOnly,1,failure,unknown-correct,correct,,
67570,30189,CrossOpenOnly,2,failure,unknown-incorrect,incorrect,,
30189,13479,CrossOpenOnly,3,failure,insight,correct,,
13479,13479,CrossOpenOnly,4,failure,insight,correct,,
13479,13479,CrossOpenOnly,5,failure,insight,correct,,
13479,13479,CrossOpenOnly,6,failure,insight,incorrect,,
13479,13479,CrossOpenOnly,7,failure,insight,incorrect,,
13479,22238,CrossOpenOnly,8,failure,insight,incorrect,,
22238,13479,CrossOpenOnly,9,failure,insight,correct,,
13479,13479,CrossOpenOnly,10,failure,insight,incorrect,,
13479,13479,CrossOpenOnly,11,failure,insight,correct,,
13479,17531,CrossOpenOnly,12,failure,unknown-incorrect,incorrect,,
17531,22238,CrossOpenOnly,13,failure,insight,incorrect,,
22238,22238,CrossOpenOnly,14,failure,insight,incorrect,,
22238,13479,CrossOpenOnly,15,failure,insight,correct,,
13479,72020,CrossOpenOnly,16,failure,,,,
70795,87202,CrossOpenOnly,0,failure,unknown-correct,correct,,
87202,95261,CrossOpenOnly,1,failure,insight,correct,,
95261,95261,CrossOpenOnly,2,failure,insight,correct,,
95261,95261,CrossOpenOnly,3,failure,insight,correct,,
95261,95261,CrossOpenOnly,4,failure,insight,correct,,
95261,95261,CrossOpenOnly,5,failure,insight,correct,,
95261,95261,CrossOpenOnly,6,failure,insight,correct,,
95261,32939,CrossOpenOnly,7,failure,unknown-correct,correct,,
32939,38739,CrossOpenOnly,8,failure,unknown-correct,correct,,
38739,54513,CrossOpenOnly,9,failure,unknown-incorrect,incorrect,,
54513,24622,CrossOpenOnly,10,failure,insight,correct,,
24622,41907,CrossOpenOnly,11,failure,unknown-incorrect,incorrect,,
41907,64114,CrossOpenOnly,12,failure,insight,incorrect,,
64114,64114,CrossOpenOnly,13,failure,insight,correct,,
64114,64114,CrossOpenOnly,14,failure,insight,incorrect,,
64114,64114,CrossOpenOnly,15,failure,insight,correct,,
64114,64114,CrossOpenOnly,16,failure,insight,correct,,
64114,66484,CrossOpenOnly,17,failure,unknown-correct,correct,,
66484,15627,CrossOpenOnly,18,failure,insight,correct,,
15627,64114,CrossOpenOnly,19,failure,insight,correct,,
64114,64114,CrossOpenOnly,20,failure,insight,correct,,
64114,39395,CrossOpenOnly,21,failure,unknown-incorrect,incorrect,,
39395,68476,CrossOpenOnly,22,failure,unknown-incorrect,incorrect,,
68476,64114,CrossOpenOnly,23,failure,insight,incorrect,,
64114,64114,CrossOpenOnly,24,failure,insight,correct,,
64114,64114,CrossOpenOnly,25,failure,insight,correct,,
64114,64114,CrossOpenOnly,26,failure,insight,correct,,
64114,64114,CrossOpenOnly,27,failure,insight,correct,,
64114,15627,CrossOpenOnly,28,failure,insight,incorrect,,
15627,64114,CrossOpenOnly,29,failure,insight,correct,,
64114,64114,CrossOpenOnly,30,failure,insight,correct,,
64114,76509,CrossOpenOnly,31,failure,unknown-correct,correct,,
76509,37245,CrossOpenOnly,32,failure,unknown-correct,correct,,
37245,15627,CrossOpenOnly,33,failure,insight,correct,,
15627,64114,CrossOpenOnly,34,failure,insight,correct,,
64114,15627,CrossOpenOnly,35,failure,insight,incorrect,,
15627,19629,CrossOpenOnly,36,failure,insight,correct,,
19629,19629,CrossOpenOnly,37,failure,insight,correct,,
19629,15627,CrossOpenOnly,38,failure,insight,correct,,
15627,15627,CrossOpenOnly,39,failure,insight,correct,,
15627,64114,CrossOpenOnly,40,failure,insight,correct,,
64114,64114,CrossOpenOnly,41,failure,insight,correct,,
64114,64114,CrossOpenOnly,42,failure,insight,correct,,
64114,15627,CrossOpenOnly,43,failure,insight,correct,,
15627,71861,CrossOpenOnly,44,failure,insight,correct,,
71861,15627,CrossOpenOnly,45,failure,insight,incorrect,,
15627,64114,CrossOpenOnly,46,failure,insight,correct,,
64114,15627,CrossOpenOnly,47,failure,insight,correct,,
15627,17340,CrossOpenOnly,48,failure,,,,
83450,67832,CrossOpenOnly,0,failure,unknown-correct,correct,,
67832,39575,CrossOpenOnly,1,failure,insight,correct,,
39575,26442,CrossOpenOnly,2,failure,unknown-correct,correct,,
26442,91142,CrossOpenOnly,3,failure,unknown-correct,correct,,
91142,92656,CrossOpenOnly,4,failure,unknown-incorrect,incorrect,,
92656,77522,CrossOpenOnly,5,failure,unknown-correct,correct,,
77522,37229,CrossOpenOnly,6,failure,unknown-correct,correct,,
37229,32679,CrossOpenOnly,7,failure,unknown-correct,correct,,
32679,97218,CrossOpenOnly,8,failure,unknown-correct,correct,,
97218,93062,CrossOpenOnly,9,failure,unknown-correct,correct,,
93062,82846,CrossOpenOnly,10,failure,unknown-correct,correct,,
82846,70803,CrossOpenOnly,11,failure,unknown-incorrect,incorrect,,
70803,50936,CrossOpenOnly,12,failure,unknown-correct,correct,,
50936,38742,CrossOpenOnly,13,failure,unknown-incorrect,incorrect,,
38742,67984,CrossOpenOnly,14,failure,insight,incorrect,,
67984,91844,CrossOpenOnly,15,failure,insight,incorrect,,
91844,91844,CrossOpenOnly,16,failure,insight,correct,,
91844,28295,CrossOpenOnly,17,failure,unknown-incorrect,incorrect,,
28295,91844,CrossOpenOnly,18,failure,insight,correct,,
91844,91844,CrossOpenOnly,19,failure,insight,correct,,
91844,91844,CrossOpenOnly,20,failure,insight,correct,,
91844,91844,CrossOpenOnly,21,failure,insight,incorrect,,
91844,69472,CrossOpenOnly,22,failure,unknown-correct,correct,,
69472,33186,CrossOpenOnly,23,failure,insight,correct,,
33186,91844,CrossOpenOnly,24,failure,insight,correct,,
91844,46039,CrossOpenOnly,25,failure,unknown-correct,correct,,
46039,67984,CrossOpenOnly,26,failure,insight,incorrect,,
67984,67984,CrossOpenOnly,27,failure,insight,incorrect,,
67984,91844,CrossOpenOnly,28,failure,insight,incorrect,,
91844,67984,CrossOpenOnly,29,failure,insight,incorrect,,
67984,91844,CrossOpenOnly,30,failure,insight,correct,,
91844,91844,CrossOpenOnly,31,failure,insight,correct,,
91844,19553,CrossOpenOnly,32,failure,unknown-correct,correct,,
19553,72179,CrossOpenOnly,33,failure,unknown-incorrect,incorrect,,
72179,91844,CrossOpenOnly,34,failure,insight,correct,,
91844,91844,CrossOpenOnly,35,failure,insight,correct,,
91844,91844,CrossOpenOnly,36,failure,insight,incorrect,,
91844,67984,CrossOpenOnly,37,failure,insight,correct,,
67984,67984,CrossOpenOnly,38,failure,insight,incorrect,,
67984,91844,CrossOpenOnly,39,failure,insight,correct,,
91844,56461,CrossOpenOnly,40,failure,unknown-incorrect,incorrect,,
56461,91844,CrossOpenOnly,41,failure,insight,correct,,
91844,91844,CrossOpenOnly,42,failure,insight,correct,,
91844,91844,CrossOpenOnly,43,failure,insight,incorrect,,
91844,91844,CrossOpenOnly,44,failure,insight,incorrect,,
91844,67984,CrossOpenOnly,45,failure,insight,correct,,
67984,91844,CrossOpenOnly,46,failure,insight,correct,,
91844,67984,CrossOpenOnly,47,failure,insight,incorrect,,
67984,59915,CrossOpenOnly,48,failure,,,,
18908,21733,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
21733,45303,CrossOpenOnly,1,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,2,failure,insight,correct,,
45303,45303,CrossOpenOnly,3,failure,insight,correct,,
45303,45303,CrossOpenOnly,4,failure,insight,correct,,
45303,45303,CrossOpenOnly,5,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,6,failure,insight,correct,,
45303,91486,CrossOpenOnly,7,failure,unknown-correct,correct,,
91486,21465,CrossOpenOnly,8,failure,unknown-correct,correct,,
21465,23829,CrossOpenOnly,9,failure,unknown-correct,correct,,
23829,81162,CrossOpenOnly,10,failure,unknown-incorrect,incorrect,,
81162,11871,CrossOpenOnly,11,failure,unknown-incorrect,incorrect,,
11871,45303,CrossOpenOnly,12,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,13,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,14,failure,insight,correct,,
45303,67238,CrossOpenOnly,15,failure,unknown-incorrect,incorrect,,
67238,45303,CrossOpenOnly,16,failure,insight,correct,,
45303,45303,CrossOpenOnly,17,failure,insight,correct,,
45303,45303,CrossOpenOnly,18,failure,insight,correct,,
45303,45303,CrossOpenOnly,19,failure,insight,correct,,
45303,45303,CrossOpenOnly,20,failure,insight,incorrect,,
45303,20229,CrossOpenOnly,21,failure,unknown-correct,correct,,
20229,19366,CrossOpenOnly,22,failure,unknown-incorrect,incorrect,,
19366,45303,CrossOpenOnly,23,failure,insight,correct,,
45303,45303,CrossOpenOnly,24,failure,insight,correct,,
45303,45303,CrossOpenOnly,25,failure,insight,correct,,
45303,45303,CrossOpenOnly,26,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,27,failure,insight,incorrect,,
45303,45303,CrossOpenOnly,28,failure,insight,correct,,
45303,67949,CrossOpenOnly,29,failure,insight,incorrect,,
67949,45303,CrossOpenOnly,30,failure,insight,incorrect,,
45303,63308,CrossOpenOnly,31,failure,insight,correct,,
63308,67949,CrossOpenOnly,32,failure,insight,correct,,
67949,45303,CrossOpenOnly,33,failure,insight,correct,,
45303,67949,CrossOpenOnly,34,failure,insight,incorrect,,
67949,41918,CrossOpenOnly,35,failure,unknown-correct,correct,,
41918,50901,CrossOpenOnly,36,failure,unknown-correct,correct,,
50901,63308,CrossOpenOnly,37,failure,insight,correct,,
63308,67949,CrossOpenOnly,38,failure,insight,incorrect,,
67949,45303,CrossOpenOnly,39,failure,insight,correct,,
45303,67949,CrossOpenOnly,40,failure,insight,incorrect,,
67949,91948,CrossOpenOnly,41,failure,insight,correct,,
91948,70126,CrossOpenOnly,42,failure,insight,correct,,
70126,45303,CrossOpenOnly,43,failure,insight,correct,,
45303,67958,CrossOpenOnly,44,failure,unknown-incorrect,incorrect,,
67958,45303,CrossOpenOnly,45,failure,insight,incorrect,,
45303,67949,CrossOpenOnly,46,failure,insight,incorrect,,
67949,45303,CrossOpenOnly,47,failure,insight,correct,,
45303,64963,CrossOpenOnly,48,failure,,,,
26497,27311,CrossOpenOnly,0,failure,insight,correct,,
27311,18408,CrossOpenOnly,1,failure,insight,correct,,
18408,45974,CrossOpenOnly,2,failure,insight,correct,,
45974,85455,CrossOpenOnly,3,failure,unknown-correct,correct,,
85455,79721,CrossOpenOnly,4,failure,insight,correct,,
79721,79721,CrossOpenOnly,5,failure,insight,correct,,
79721,79721,CrossOpenOnly,6,failure,insight,correct,,
79721,79721,CrossOpenOnly,7,failure,insight,correct,,
79721,79721,CrossOpenOnly,8,failure,insight,correct,,
79721,57543,CrossOpenOnly,9,failure,unknown-correct,correct,,
57543,38619,CrossOpenOnly,10,failure,insight,correct,,
38619,79721,CrossOpenOnly,11,failure,insight,correct,,
79721,35018,CrossOpenOnly,12,failure,insight,correct,,
35018,38619,CrossOpenOnly,13,failure,insight,correct,,
38619,79721,CrossOpenOnly,14,failure,insight,correct,,
79721,64560,CrossOpenOnly,15,failure,insight,correct,,
64560,24778,CrossOpenOnly,16,failure,,,,
14870,87835,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
87835,63076,CrossOpenOnly,1,failure,insight,correct,,
63076,63076,CrossOpenOnly,2,failure,insight,correct,,
63076,63076,CrossOpenOnly,3,failure,insight,correct,,
63076,63076,CrossOpenOnly,4,failure,insight,incorrect,,
63076,63076,CrossOpenOnly,5,failure,insight,incorrect,,
63076,63076,CrossOpenOnly,6,failure,insight,correct,,
63076,17702,CrossOpenOnly,7,failure,unknown-correct,correct,,
17702,33412,CrossOpenOnly,8,failure,unknown-incorrect,incorrect,,
33412,76978,CrossOpenOnly,9,failure,unknown-correct,correct,,
76978,92685,CrossOpenOnly,10,failure,insight,incorrect,,
92685,92685,CrossOpenOnly,11,failure,insight,incorrect,,
92685,63076,CrossOpenOnly,12,failure,insight,incorrect,,
63076,63076,CrossOpenOnly,13,failure,insight,correct,,
63076,63076,CrossOpenOnly,14,failure,insight,correct,,
63076,92685,CrossOpenOnly,15,failure,insight,incorrect,,
92685,29692,CrossOpenOnly,16,failure,,,,
64253,62702,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
62702,57119,CrossOpenOnly,1,failure,insight,correct,,
57119,57119,CrossOpenOnly,2,failure,insight,incorrect,,
57119,57119,CrossOpenOnly,3,failure,insight,correct,,
57119,57119,CrossOpenOnly,4,failure,insight,correct,,
57119,57119,CrossOpenOnly,5,failure,insight,correct,,
57119,57119,CrossOpenOnly,6,failure,insight,incorrect,,
57119,98149,CrossOpenOnly,7,failure,unknown-correct,correct,,
98149,66869,CrossOpenOnly,8,failure,unknown-correct,correct,,
66869,18713,CrossOpenOnly,9,failure,insight,correct,,
18713,57119,CrossOpenOnly,10,failure,insight,correct,,
57119,57119,CrossOpenOnly,11,failure,insight,correct,,
57119,36590,CrossOpenOnly,12,failure,insight,correct,,
36590,18713,CrossOpenOnly,13,failure,insight,incorrect,,
18713,57119,CrossOpenOnly,14,failure,insight,correct,,
57119,15401,CrossOpenOnly,15,failure,insight,correct,,
15401,22653,CrossOpenOnly,16,failure,,,,
61227,65656,CrossOpenOnly,0,failure,unknown-incorrect,incorrect,,
65656,93963,CrossOpenOnly,1,failure,unknown-correct,correct,,
93963,71769,CrossOpenOnly,2,failure,unknown-incorrect,incorrect,,
71769,50205,CrossOpenOnly,3,failure,insight,incorrect,,
50205,50205,CrossOpenOnly,4,failure,insight,correct,,
50205,50205,CrossOpenOnly,5,failure,insight,incorrect,,
50205,50205,CrossOpenOnly,6,failure,insight,correct,,
50205,50205,CrossOpenOnly,7,failure,insight,correct,,
50205,50205,CrossOpenOnly,8,failure,insight,correct,,
50205,84345,CrossOpenOnly,9,failure,insight,incorrect,,
84345,50205,CrossOpenOnly,10,failure,insight,correct,,
50205,50205,CrossOpenOnly,11,failure,insight,correct,,
50205,88124,CrossOpenOnly,12,failure,insight,correct,,
88124,84345,CrossOpenOnly,13,failure,insight,incorrect,,
84345,50205,CrossOpenOnly,14,failure,insight,correct,,
50205,84345,CrossOpenOnly,15,failure,insight,correct,,
84345,23851,CrossOpenOnly,16,failure,,,,
27922,19551,CrossOpenOnly,0,failure,unknown-correct,correct,,
19551,79660,CrossOpenOnly,1,failure,insight,correct,,
79660,15179,CrossOpenOnly,2,failure,insight,correct,,
15179,64381,CrossOpenOnly,3,failure,unknown-incorrect,incorrect,,
64381,41494,CrossOpenOnly,4,failure,insight,correct,,
41494,22662,CrossOpenOnly,5,failure,unknown-correct,correct,,
22662,31176,CrossOpenOnly,6,failure,unknown-correct,correct,,
31176,64825,CrossOpenOnly,7,failure,insight,correct,,
64825,13668,CrossOpenOnly,8,failure,insight,correct,,
